query_id,d1,d2,gap,relative_gap,num_inliers,num_matches,inlier_ratio,clustered_score,top1_correct
040,1.4770596027374268,1.6461036205291748,0.16904401779174805,0.11444630770380536,78,169,0.46153846153846156,8.717797887081348,1
041,1.2987911701202393,1.3327434062957764,0.03395223617553711,0.026141412843447252,65,276,0.23550724637681159,10.883085815316791,1
042,1.4907598495483398,1.62716805934906,0.13640820980072021,0.09150247093255713,84,211,0.3981042654028436,9.16515138991168,1
043,1.643188238143921,1.6575303077697754,0.014342069625854492,0.00872819637636569,66,204,0.3235294117647059,8.0,1
044,1.3961994647979736,1.4087517261505127,0.012552261352539062,0.008990306663923081,30,195,0.15384615384615385,7.706742302257039,1
045,1.6717910766601562,1.6729514598846436,0.0011603832244873047,0.000694095835710211,39,86,0.45348837209302323,8.704570789056774,1
046,1.6194349527359009,1.661884069442749,0.042449116706848145,0.026212301170314922,42,110,0.38181818181818183,6.4031242374328485,1
047,1.71722412109375,1.7304589748382568,0.013234853744506836,0.007707120801492802,55,130,0.4230769230769231,7.416198487095663,1
048,1.646400809288025,1.6775908470153809,0.031190037727355957,0.018944377062620543,7,47,0.14893617021276595,2.23606797749979,1
049,1.6184990406036377,1.6186332702636719,0.0001342296600341797,8.293465529897207e-05,26,86,0.3023255813953488,5.0,1
050,1.5690476894378662,1.6115343570709229,0.04248666763305664,0.02707799636624053,11,43,0.2558139534883721,3.0,0
051,1.374532699584961,1.408998966217041,0.03446626663208008,0.025074897557902508,57,237,0.24050632911392406,11.93023044119104,1
052,1.6036946773529053,1.6163936853408813,0.012699007987976074,0.007918594584935173,38,127,0.2992125984251969,6.0,0
053,1.2597516775131226,1.281571388244629,0.021819710731506348,0.0173206443150611,128,331,0.3867069486404834,11.313708498984761,1
054,1.5171616077423096,1.5379551649093628,0.020793557167053223,0.013705565090060608,48,130,0.36923076923076925,9.048875548497438,1
055,1.2169992923736572,1.2714567184448242,0.05445742607116699,0.04474729477036281,48,225,0.21333333333333335,9.350113922002018,1
056,1.5531941652297974,1.5591317415237427,0.0059375762939453125,0.0038228165073404324,36,150,0.24,6.0,1
057,1.1825376749038696,1.272012710571289,0.08947503566741943,0.07566358143700834,86,262,0.3282442748091603,9.273618495495704,1
058,1.387728214263916,1.39043128490448,0.002703070640563965,0.0019478386421636154,74,164,0.45121951219512196,11.942603331436505,1
059,1.270911693572998,1.2806494235992432,0.009737730026245117,0.007662003643123932,111,307,0.36156351791530944,10.535653752852738,1
060,1.383692979812622,1.3999614715576172,0.016268491744995117,0.011757298752211763,90,263,0.34220532319391633,9.486832980505138,1
061,1.3287218809127808,1.3698630332946777,0.04114115238189697,0.03096295242284607,83,217,0.3824884792626728,12.639971850478716,1
062,1.4326368570327759,1.4575929641723633,0.024956107139587402,0.017419702011070386,48,215,0.22325581395348837,6.928203230275509,1
063,1.3030436038970947,1.3790944814682007,0.07605087757110596,0.058364031214040574,85,317,0.26813880126182965,9.219544457292887,1
064,1.3152856826782227,1.3508567810058594,0.03557109832763672,0.027044389516356494,80,234,0.3418803418803419,14.351177701145993,1
065,1.2325485944747925,1.298018455505371,0.06546986103057861,0.05311746840981658,63,252,0.25,10.244625611841853,1
066,1.332747220993042,1.3354219198226929,0.002674698829650879,0.0020069063266610577,90,283,0.31802120141342755,11.455612434792677,1
067,1.3276002407073975,1.3714139461517334,0.04381370544433594,0.033002182510143474,87,339,0.25663716814159293,11.420715698456714,1
068,1.3060102462768555,1.3487262725830078,0.042716026306152344,0.03270726736480531,67,252,0.26587301587301587,8.18535277187245,1
069,1.3404908180236816,1.3822944164276123,0.041803598403930664,0.03118529261212153,105,319,0.329153605015674,10.14889156509222,1
070,1.2804826498031616,1.3496627807617188,0.06918013095855713,0.05402660549066529,100,330,0.30303030303030304,12.433981132056603,1
071,1.5135087966918945,1.6029772758483887,0.08946847915649414,0.059113286524694886,91,331,0.27492447129909364,12.725430892660288,1
072,1.3339943885803223,1.4113078117370605,0.07731342315673828,0.057956333113977784,69,301,0.2292358803986711,8.246211251235321,1
073,1.5790208578109741,1.591629981994629,0.012609124183654785,0.00798540698261266,35,106,0.330188679245283,8.242640687119284,1
074,1.2320168018341064,1.3417047262191772,0.1096879243850708,0.08903119196246197,109,345,0.3159420289855073,10.392304845413264,1
075,1.2548351287841797,1.3363745212554932,0.08153939247131348,0.0649801640079344,69,245,0.2816326530612245,8.306623862918075,1
076,1.5602301359176636,1.626835823059082,0.06660568714141846,0.04268965558868898,13,62,0.20967741935483872,3.3166247903554,1
077,1.1664382219314575,1.4174987077713013,0.25106048583984375,0.21523684762672035,102,349,0.2922636103151863,10.099504938362077,1
078,1.5541760921478271,1.5887645483016968,0.03458845615386963,0.022255171938766197,15,44,0.3409090909090909,5.23606797749979,1
079,1.2018883228302002,1.2820863723754883,0.08019804954528809,0.06672670665144508,55,238,0.23109243697478993,7.416198487095663,1
080,1.5272010564804077,1.616481065750122,0.08928000926971436,0.058459892291765,11,35,0.3142857142857143,4.23606797749979,1
081,1.2987339496612549,1.3570835590362549,0.058349609375,0.04492806967140511,89,365,0.24383561643835616,9.433981132056603,1
082,1.5494837760925293,1.6013498306274414,0.05186605453491211,0.03347311881232299,34,112,0.30357142857142855,5.830951894845301,1
083,1.4783861637115479,1.4934314489364624,0.01504528522491455,0.010176830380462137,50,235,0.2127659574468085,7.0710678118654755,1
084,1.4056050777435303,1.4365088939666748,0.03090381622314453,0.021986130181569613,42,186,0.22580645161290322,10.88156288938055,1
085,1.539601445198059,1.608129858970642,0.06852841377258301,0.044510489377832,45,205,0.21951219512195122,6.708203932499369,1
086,1.7210254669189453,1.7246336936950684,0.003608226776123047,0.0020965562947668935,11,29,0.3793103448275862,3.3166247903554,1
087,1.47055983543396,1.486445426940918,0.015885591506958008,0.010802410839862353,89,281,0.3167259786476868,9.433981132056603,1
088,1.4992096424102783,1.5049577951431274,0.005748152732849121,0.003834122040202343,31,142,0.21830985915492956,5.291502622129181,1
089,1.4386085271835327,1.5303497314453125,0.09174120426177979,0.0637707913781021,50,218,0.22935779816513763,7.0710678118654755,1
090,1.4432106018066406,1.6576368808746338,0.21442627906799316,0.1485758757589294,133,378,0.35185185185185186,11.532562594670797,1
091,1.4374134540557861,1.4393184185028076,0.0019049644470214844,0.0013252724479838858,34,195,0.17435897435897435,5.830951894845301,1
092,1.4621493816375732,1.636293649673462,0.17414426803588867,0.11910155707951751,90,268,0.3358208955223881,9.486832980505138,1
093,1.307560920715332,1.4811875820159912,0.17362666130065918,0.13278667062462576,76,276,0.2753623188405797,8.660254037844387,1
094,1.2568044662475586,1.573196530342102,0.31639206409454346,0.2517432684172386,114,345,0.33043478260869563,13.822857717273617,1
095,1.4563438892364502,1.559570550918579,0.1032266616821289,0.0708806913291955,111,275,0.4036363636363636,10.535653752852738,1
096,1.3381282091140747,1.5876574516296387,0.24952924251556396,0.18647633374440858,93,254,0.3661417322834646,9.643650760992955,1
097,1.5235246419906616,1.596426248550415,0.07290160655975342,0.04785062515595351,41,223,0.18385650224215247,6.4031242374328485,1
098,1.4796359539031982,1.5813430547714233,0.1017071008682251,0.06873792205435895,61,241,0.25311203319502074,7.54983443527075,1
099,1.4786205291748047,1.4851254224777222,0.0065048933029174805,0.004399298653419726,28,211,0.13270142180094788,7.11788726606417,1
100,1.600260853767395,1.6221585273742676,0.02189767360687256,0.013683815082597453,63,170,0.37058823529411766,7.937253933193772,1
101,1.5143451690673828,1.5192313194274902,0.004886150360107422,0.0032265763842444072,41,173,0.23699421965317918,6.324555320336759,1
102,1.4927456378936768,1.5802932977676392,0.0875476598739624,0.05864874607672317,35,193,0.18134715025906736,9.518842884569619,1
103,1.4293981790542603,1.437603235244751,0.008205056190490723,0.005740217324132506,46,240,0.19166666666666668,9.438793109825916,1
104,1.6011220216751099,1.6920653581619263,0.0909433364868164,0.0567997537075098,47,156,0.30128205128205127,9.164414002968975,1
105,1.3037357330322266,1.4619804620742798,0.15824472904205322,0.1213779181107569,60,316,0.189873417721519,9.64575131106459,1
106,1.3201665878295898,1.4642021656036377,0.14403557777404785,0.1091040926970046,48,335,0.14328358208955225,11.679705891059509,1
107,1.6777368783950806,1.7005209922790527,0.022784113883972168,0.01358026647525767,29,118,0.2457627118644068,7.3361670708880204,1
108,1.362849473953247,1.6453182697296143,0.2824687957763672,0.20726338541042527,127,247,0.5141700404858299,11.269427669584644,1
109,1.3293919563293457,1.6861498355865479,0.35675787925720215,0.26836169540416444,23,111,0.2072072072072072,4.795831523312719,1
110,1.4326508045196533,1.5043878555297852,0.07173705101013184,0.05007294923774828,62,254,0.2440944881889764,7.810249675906654,1
111,1.3611615896224976,1.504318356513977,0.1431567668914795,0.10517249971120796,42,158,0.26582278481012656,6.48074069840786,1
112,1.475154161453247,1.5348477363586426,0.05969357490539551,0.040465990921646065,48,239,0.200836820083682,6.928203230275509,0
113,1.6540542840957642,1.7021876573562622,0.04813337326049805,0.029100237956707402,53,92,0.5760869565217391,7.280109889280518,1
114,1.4978795051574707,1.506157398223877,0.00827789306640625,0.005526407857176738,162,201,0.8059701492537313,12.727922061357855,1
115,1.607100486755371,1.6371442079544067,0.030043721199035645,0.018694363822695317,21,72,0.2916666666666667,4.58257569495584,1
116,1.6089375019073486,1.610400915145874,0.0014634132385253906,0.0009095525691896402,23,105,0.21904761904761905,6.478708664619075,1
117,1.4144234657287598,1.4190523624420166,0.004628896713256836,0.003272638516974737,29,95,0.30526315789473685,5.385164807134504,0
118,1.3461229801177979,1.4296658039093018,0.0835428237915039,0.06206180640656856,308,439,0.7015945330296127,17.549928774784245,1
119,1.5149799585342407,1.54167640209198,0.026696443557739258,0.017621648000920323,180,229,0.7860262008733624,13.416407864998739,1
120,1.3227145671844482,1.4207450151443481,0.0980304479598999,0.07411307805324101,302,438,0.6894977168949772,17.349351572897472,1
121,1.5697689056396484,1.6287562847137451,0.05898737907409668,0.03757711014798101,83,154,0.538961038961039,9.1104335791443,1
122,1.6428945064544678,1.7130160331726074,0.07012152671813965,0.04268169772474861,47,111,0.42342342342342343,6.855654600401044,1
123,1.702881097793579,1.7596209049224854,0.05673980712890625,0.03331988780803542,49,120,0.4083333333333333,8.70820393249937,1
124,1.7762538194656372,1.7838964462280273,0.007642626762390137,0.004302665913303607,5,17,0.29411764705882354,0.0,0
125,1.607496976852417,1.6793527603149414,0.07185578346252441,0.044700415924403596,74,152,0.4868421052631579,8.602325267042627,1
126,1.2993509769439697,1.4554619789123535,0.1561110019683838,0.12014536852510141,315,388,0.8118556701030928,17.74823934929885,1
127,1.2986869812011719,1.4564361572265625,0.15774917602539062,0.12146820466274824,297,403,0.7369727047146402,17.233687939614086,1
128,1.5175578594207764,1.6937289237976074,0.17617106437683105,0.11608853216579977,76,177,0.4293785310734463,8.717797887081348,1
129,1.2183189392089844,1.5131869316101074,0.29486799240112305,0.24202857142857143,269,378,0.7116402116402116,16.401219466856727,1
130,1.7620083093643188,1.7888916730880737,0.026883363723754883,0.015257228686653366,10,50,0.2,4.449489742783178,1
131,1.2016992568969727,1.525992751121521,0.32429349422454834,0.26986244050939906,297,389,0.7634961439588689,17.233687939614086,1
132,1.4293620586395264,1.6622226238250732,0.23286056518554688,0.16291223331280016,77,188,0.4095744680851064,8.717797887081348,1
133,1.3633149862289429,1.5825376510620117,0.21922266483306885,0.1608011846473274,87,246,0.35365853658536583,9.273618495495704,1
134,1.7347537279129028,1.7605382204055786,0.02578449249267578,0.014863488734909553,10,46,0.21739130434782608,3.1622776601683795,1
135,1.419224739074707,1.4859609603881836,0.06673622131347656,0.04702301156121801,219,319,0.6865203761755486,14.798648586948742,1
136,1.2981780767440796,1.3410230875015259,0.04284501075744629,0.03300395494653903,242,304,0.7960526315789473,15.556349186104045,1
137,1.7271506786346436,1.7412219047546387,0.014071226119995117,0.008147075002812598,12,56,0.21428571428571427,2.8284271247461903,1
138,1.703204870223999,1.7126736640930176,0.009468793869018555,0.0055593980703996316,11,75,0.14666666666666667,2.23606797749979,1
139,1.1448532342910767,1.312459945678711,0.16760671138763428,0.14640017284959742,107,352,0.3039772727272727,10.344080432788601,1
140,1.1781859397888184,1.3715741634368896,0.1933882236480713,0.1641406649978651,139,345,0.4028985507246377,11.789826122551595,1
141,1.665623426437378,1.6997137069702148,0.034090280532836914,0.020466979505537473,6,22,0.2727272727272727,0.0,1
142,1.0972449779510498,1.1812043190002441,0.08395934104919434,0.07651831882245345,143,260,0.55,11.958260743101398,1
143,1.6675657033920288,1.6837382316589355,0.01617252826690674,0.009698285491246237,9,40,0.225,2.23606797749979,1
144,1.1917979717254639,1.1963592767715454,0.004561305046081543,0.0038272468608733803,86,292,0.2945205479452055,9.273618495495704,1
145,1.2013978958129883,1.2143726348876953,0.012974739074707031,0.01079970184726102,111,208,0.5336538461538461,10.488088481701515,1
146,1.6523610353469849,1.6897069215774536,0.03734588623046875,0.02260152922489265,24,136,0.17647058823529413,4.898979485566356,1
147,1.167006492614746,1.2473828792572021,0.08037638664245605,0.06887398412186044,112,267,0.41947565543071164,14.495598386278804,1
148,1.7128450870513916,1.7174932956695557,0.0046482086181640625,0.0027137355580508487,22,84,0.2619047619047619,4.69041575982343,1
149,1.284645915031433,1.2931981086730957,0.008552193641662598,0.006657238030802705,61,250,0.244,7.810249675906654,1
150,1.6688437461853027,1.698850393295288,0.03000664710998535,0.017980501277351773,20,79,0.25316455696202533,4.242640687119285,1
151,1.6618750095367432,1.6855741739273071,0.023699164390563965,0.014260497483002791,26,118,0.22033898305084745,5.0990195135927845,1
152,1.3059804439544678,1.3365905284881592,0.030610084533691406,0.023438394254208763,86,282,0.3049645390070922,9.16515138991168,1
153,1.321354866027832,1.4212064743041992,0.09985160827636719,0.07556759417440552,83,286,0.2902097902097902,8.94427190999916,1
154,1.6186226606369019,1.6763184070587158,0.057695746421813965,0.03564496397147413,38,169,0.22485207100591717,6.164414002968976,1
155,1.591432809829712,1.5979247093200684,0.006491899490356445,0.004079279659347414,39,153,0.2549019607843137,6.244997998398398,1
156,1.2651463747024536,1.4413886070251465,0.17624223232269287,0.13930580353924882,66,240,0.275,8.12403840463596,1
157,1.304325819015503,1.469223976135254,0.16489815711975098,0.1264240534962461,67,220,0.30454545454545456,8.06225774829855,1
158,1.504723310470581,1.5556961297988892,0.050972819328308105,0.033875210793648886,54,147,0.3673469387755102,7.3484692283495345,1
159,1.5681731700897217,1.6589992046356201,0.09082603454589844,0.057918370418683994,51,103,0.49514563106796117,6.928203230275509,1
160,1.4083871841430664,1.4732334613800049,0.06484627723693848,0.04604293334037558,46,145,0.31724137931034485,6.782329983125268,1
161,1.4707651138305664,1.492568850517273,0.021803736686706543,0.014824757863558052,42,131,0.32061068702290074,6.4031242374328485,1
162,1.568655014038086,1.6077730655670166,0.039118051528930664,0.024937319664845633,30,165,0.18181818181818182,7.706742302257039,1
163,1.5971932411193848,1.643038272857666,0.04584503173828125,0.028703497208735364,33,128,0.2578125,5.477225575051661,1
164,1.4537255764007568,1.4991178512573242,0.04539227485656738,0.031224789322997944,36,137,0.26277372262773724,6.0,1
165,1.4381837844848633,1.5350275039672852,0.09684371948242188,0.06733751313787055,42,185,0.22702702702702704,8.88438915318542,1
166,1.7159093618392944,1.7530560493469238,0.037146687507629395,0.0216483972485654,5,18,0.2777777777777778,0.0,1
167,1.689887523651123,1.7575379610061646,0.0676504373550415,0.04003250891448556,12,53,0.22641509433962265,2.6457513110645907,1
168,1.7187235355377197,1.7707045078277588,0.05198097229003906,0.030243940468166277,12,48,0.25,2.449489742783178,1
169,1.5560864210128784,1.572407603263855,0.016321182250976562,0.01048860913544434,59,272,0.21691176470588236,9.660592293711156,1
170,1.5295361280441284,1.5439481735229492,0.0144120454788208,0.009422494320058978,35,142,0.24647887323943662,5.916079783099616,1
171,1.7302131652832031,1.7538458108901978,0.02363264560699463,0.013658805794097869,9,32,0.28125,2.449489742783178,1
172,1.5524840354919434,1.5649385452270508,0.012454509735107422,0.008022310987024675,47,205,0.22926829268292684,6.855654600401044,1
173,1.498033881187439,1.553039789199829,0.05500590801239014,0.03671873427107595,37,151,0.24503311258278146,6.082762530298219,1
174,1.8024100065231323,1.8029875755310059,0.0005775690078735352,0.00032044263279899993,10,22,0.45454545454545453,2.8284271247461903,0
175,1.808473825454712,1.8142590522766113,0.005785226821899414,0.0031989552408616204,7,27,0.25925925925925924,2.0,0
176,1.6087284088134766,1.6089661121368408,0.0002377033233642578,0.00014775851664083981,9,47,0.19148936170212766,2.449489742783178,1
177,1.7729034423828125,1.7848780155181885,0.011974573135375977,0.006754216190861442,7,17,0.4117647058823529,2.23606797749979,1
178,1.5896543264389038,1.6287829875946045,0.039128661155700684,0.024614572177685663,31,139,0.22302158273381295,5.5677643628300215,1
179,1.7404191493988037,1.74416983127594,0.0037506818771362305,0.002155045167385015,4,10,0.4,0.0,0
180,1.78094482421875,1.7921487092971802,0.011203885078430176,0.006290978207786422,6,18,0.3333333333333333,0.0,0
181,1.5756754875183105,1.637682557106018,0.06200706958770752,0.039352690372412076,64,169,0.378698224852071,7.810249675906654,1
182,1.7651875019073486,1.7677804231643677,0.002592921257019043,0.001468921150992344,7,19,0.3684210526315789,0.0,0
183,1.5439064502716064,1.560680627822876,0.01677417755126953,0.010864762918969989,64,184,0.34782608695652173,7.810249675906654,1
184,1.7206902503967285,1.7255853414535522,0.0048950910568237305,0.0028448415138605573,5,16,0.3125,2.23606797749979,0
185,1.526620864868164,1.539656639099121,0.013035774230957031,0.008538972924415503,39,180,0.21666666666666667,6.0,1
186,1.747180700302124,1.7472798824310303,9.918212890625e-05,5.676695540942007e-05,7,28,0.25,0.0,0
187,1.5015863180160522,1.5419716835021973,0.04038536548614502,0.026895134166848005,62,191,0.32460732984293195,9.652266464595453,1
188,1.6799588203430176,1.702669620513916,0.022710800170898438,0.01351866480052249,65,187,0.34759358288770054,11.051308855893168,1
189,1.7399439811706543,1.7541136741638184,0.014169692993164062,0.008143763906485387,82,167,0.49101796407185627,9.055385138137417,1
190,1.4883450269699097,1.5959378480911255,0.10759282112121582,0.07229024128918668,126,218,0.5779816513761468,14.188556519722352,1
191,1.4680702686309814,1.6007518768310547,0.13268160820007324,0.09037824076622894,118,163,0.7239263803680982,10.862780491200215,1
192,1.711673378944397,1.713454008102417,0.0017806291580200195,0.001040285594158243,58,159,0.36477987421383645,7.615773105863909,1
193,1.4943504333496094,1.6110577583312988,0.11670732498168945,0.07809903378559485,102,159,0.6415094339622641,10.099504938362077,1
194,1.6799769401550293,1.6923985481262207,0.012421607971191406,0.007393915758180069,57,201,0.2835820895522388,9.091722577900834,1
195,1.442948818206787,1.5435374975204468,0.10058867931365967,0.06971049703527629,97,161,0.6024844720496895,12.262408256802793,1
196,1.5149539709091187,1.538435935974121,0.02348196506500244,0.015500117835864673,84,265,0.3169811320754717,9.16515138991168,1
197,1.9079099893569946,1.9102098941802979,0.0022999048233032227,0.0012054577187251578,0,0,0.0,0.0,0
198,1.7586050033569336,1.7682567834854126,0.009651780128479004,0.005488316085792484,4,13,0.3076923076923077,0.0,0
199,1.4669265747070312,1.478787899017334,0.011861324310302734,0.008085833684396665,99,235,0.42127659574468085,9.9498743710662,1
200,1.4418730735778809,1.5636394023895264,0.12176632881164551,0.08445010246948652,78,157,0.4968152866242038,8.831760866327848,1
201,1.4444659948349,1.5617523193359375,0.1172863245010376,0.08119701323563747,73,147,0.4965986394557823,8.366600265340756,1
202,1.4689416885375977,1.5012710094451904,0.03232932090759277,0.02200858016343601,77,237,0.32489451476793246,8.774964387392123,1
203,1.518838882446289,1.5389472246170044,0.020108342170715332,0.013239285880229911,84,243,0.345679012345679,9.16515138991168,1
204,1.4895448684692383,1.5076109170913696,0.018066048622131348,0.012128569608445093,62,135,0.45925925925925926,7.681145747868608,1
205,1.5217483043670654,1.5297586917877197,0.008010387420654297,0.0052639371423423564,35,158,0.22151898734177214,7.834654549917682,1
206,1.4424883127212524,1.5037193298339844,0.061231017112731934,0.04244818940489001,111,224,0.4955357142857143,10.535653752852738,1
207,1.5035953521728516,1.508618950843811,0.005023598670959473,0.0033410575948508024,106,213,0.49765258215962443,10.295630140987,1
208,1.5099453926086426,1.5328357219696045,0.022890329360961914,0.015159706750331983,58,189,0.30687830687830686,7.615773105863909,1
209,1.3373770713806152,1.387642741203308,0.05026566982269287,0.03758526364655115,80,216,0.37037037037037035,8.94427190999916,1
210,1.4167158603668213,1.4626166820526123,0.045900821685791016,0.0323994549435666,62,180,0.34444444444444444,7.745966692414834,1
211,1.5556929111480713,1.6372253894805908,0.08153247833251953,0.052409108345393265,87,192,0.453125,9.219544457292887,1
212,1.709686040878296,1.7157492637634277,0.006063222885131836,0.0035463955019583897,106,195,0.5435897435897435,10.295630140987,1
213,1.4333434104919434,1.4929014444351196,0.05955803394317627,0.04155182457129037,51,205,0.24878048780487805,9.926663306370695,1
214,1.3361907005310059,1.3940565586090088,0.05786585807800293,0.04330658644384135,53,188,0.28191489361702127,9.98665538517234,1
215,1.6980717182159424,1.723940134048462,0.02586841583251953,0.015233994863125013,111,152,0.7302631578947368,10.535653752852738,0
216,1.3340024948120117,1.440364122390747,0.10636162757873535,0.07973120589532622,51,176,0.2897727272727273,9.991983946019351,1
217,1.632146954536438,1.6862094402313232,0.054062485694885254,0.03312354046590129,114,205,0.5560975609756098,10.677078252031311,1
218,1.4832332134246826,1.5338199138641357,0.050586700439453125,0.03410569557207524,35,169,0.20710059171597633,8.099019513592784,1
219,1.6333794593811035,1.68552827835083,0.05214881896972656,0.03192694671787169,115,225,0.5111111111111111,10.723805294763608,1
220,1.6204068660736084,1.6757127046585083,0.0553058385848999,0.03413083451004557,170,304,0.5592105263157895,13.038404810405298,1
221,1.4874906539916992,1.6205497980117798,0.13305914402008057,0.08945208742187034,16,97,0.16494845360824742,5.449489742783178,1
222,1.500257968902588,1.515364408493042,0.015106439590454102,0.010069228028499789,129,305,0.42295081967213116,11.357816691600547,1
223,1.5417472124099731,1.613045334815979,0.07129812240600586,0.046245014638007106,27,138,0.1956521739130435,7.3472086622379305,1
224,1.409914255142212,1.4489203691482544,0.03900611400604248,0.027665593041406693,96,240,0.4,9.797958971132712,1
225,1.4244099855422974,1.5234757661819458,0.09906578063964844,0.06954864234676957,95,272,0.3492647058823529,9.643650760992955,1
226,1.5601654052734375,1.6132763624191284,0.05311095714569092,0.034041875923009966,28,78,0.358974358974359,5.0,1
227,1.2481791973114014,1.482398509979248,0.23421931266784668,0.1876487872673723,155,345,0.4492753623188406,12.449899597988733,1
228,1.5902323722839355,1.621778964996338,0.031546592712402344,0.019837725141448517,22,105,0.20952380952380953,6.123105625617661,1
229,1.3518908023834229,1.386237621307373,0.034346818923950195,0.025406503885813673,173,344,0.502906976744186,13.152946437965905,1
230,1.4341535568237305,1.577966332435608,0.14381277561187744,0.1002771111416999,157,371,0.42318059299191374,12.529964086141668,1
231,1.6111977100372314,1.6556469202041626,0.04444921016693115,0.02758768206411119,30,132,0.22727272727272727,7.348469228349534,1
232,1.4921064376831055,1.6858689785003662,0.19376254081726074,0.1298583907446502,51,269,0.1895910780669145,9.8309518948453,1
233,1.5784060955047607,1.600287675857544,0.021881580352783203,0.013863086575185622,41,165,0.24848484848484848,9.0,1
234,1.2642245292663574,1.610564947128296,0.3463404178619385,0.27395483147516797,74,271,0.2730627306273063,8.602325267042627,1
235,1.586121678352356,1.6225457191467285,0.03642404079437256,0.022964215981342247,72,194,0.3711340206185567,10.64575131106459,1
236,1.269744634628296,1.6514537334442139,0.38170909881591797,0.3006187924768504,136,343,0.3965014577259475,11.661903789690601,1
237,1.4191720485687256,1.5111072063446045,0.0919351577758789,0.06478084025724581,69,253,0.2727272727272727,8.246211251235321,1
238,1.3705861568450928,1.5258010625839233,0.15521490573883057,0.11324709866916696,63,153,0.4117647058823529,7.874007874011811,1
239,1.4865062236785889,1.7092270851135254,0.22272086143493652,0.14982840830883265,118,303,0.38943894389438943,10.862780491200215,1
240,1.407996654510498,1.544813871383667,0.13681721687316895,0.09717154968719341,40,116,0.3448275862068966,8.106343992275558,1
241,1.639862298965454,1.7148768901824951,0.07501459121704102,0.04574444528931834,33,217,0.15207373271889402,10.831034898540253,1
242,1.5704795122146606,1.5941941738128662,0.023714661598205566,0.015100268047918433,35,169,0.20710059171597633,8.154517374961184,1
243,1.4997376203536987,1.621774435043335,0.12203681468963623,0.08137211005005997,53,210,0.2523809523809524,7.280109889280518,1
244,1.4554086923599243,1.4789949655532837,0.023586273193359375,0.01620594498107234,34,81,0.41975308641975306,5.830951894845301,1
245,1.5976917743682861,1.6033703088760376,0.005678534507751465,0.0035542115186746265,55,168,0.3273809523809524,7.416198487095663,1
246,1.4479659795761108,1.4895102977752686,0.041544318199157715,0.028691501585776023,40,152,0.2631578947368421,6.324555320336759,1
247,1.557215690612793,1.627302885055542,0.07008719444274902,0.04500801967591813,31,177,0.1751412429378531,7.728656901081649,1
248,1.492887020111084,1.578678011894226,0.08579099178314209,0.05746649989411689,39,146,0.2671232876712329,8.640636872340297,1
249,1.5787971019744873,1.604050874710083,0.025253772735595703,0.01599557834506577,46,165,0.2787878787878788,6.782329983125268,1
250,1.5978714227676392,1.6538342237472534,0.05596280097961426,0.03502334429555182,17,103,0.1650485436893204,3.7416573867739413,1
251,1.5683729648590088,1.6312003135681152,0.06282734870910645,0.04005893375926332,16,87,0.1839080459770115,5.291502622129181,1
252,1.5602673292160034,1.5942351818084717,0.03396785259246826,0.021770533777398446,41,157,0.2611464968152866,10.031899500812509,1
253,1.54924476146698,1.5651936531066895,0.015948891639709473,0.010294623571686288,36,175,0.2057142857142857,7.82842712474619,1
254,1.6663100719451904,1.678650975227356,0.012340903282165527,0.007406126560682191,12,72,0.16666666666666666,2.6457513110645907,0
255,1.6700589656829834,1.6851496696472168,0.015090703964233398,0.009036030627853874,11,25,0.44,3.3166247903554,1
256,1.5171966552734375,1.5353752374649048,0.018178582191467285,0.011981691449346783,32,124,0.25806451612903225,7.432220400206422,1
257,1.5176221132278442,1.5450775623321533,0.027455449104309082,0.018091097161146288,26,100,0.26,6.81864367245563,1
258,1.663864254951477,1.6812223196029663,0.017358064651489258,0.010432380285731582,5,21,0.23809523809523808,0.0,0
259,1.568774700164795,1.5796937942504883,0.01091909408569336,0.006960269109736626,23,89,0.25842696629213485,3.605551275463989,1
260,1.6233583688735962,1.6659740209579468,0.042615652084350586,0.02625153687655574,5,14,0.35714285714285715,0.0,0
261,1.5906548500061035,1.6319034099578857,0.04124855995178223,0.02593181038087801,53,126,0.42063492063492064,7.280109889280518,1
262,1.661961555480957,1.6650774478912354,0.0031158924102783203,0.0018748282112798983,8,30,0.26666666666666666,0.0,0
263,1.6027321815490723,1.6415081024169922,0.03877592086791992,0.024193637161788458,10,39,0.2564102564102564,2.449489742783178,0
264,1.6636950969696045,1.6680731773376465,0.004378080368041992,0.0026315401037224906,10,49,0.20408163265306123,2.6457513110645907,0
265,1.5752116441726685,1.649080514907837,0.07386887073516846,0.04689456874473894,27,91,0.2967032967032967,6.3874086978385325,1
266,1.54856276512146,1.5731879472732544,0.024625182151794434,0.01590195935639908,11,38,0.2894736842105263,3.0,1
267,1.50222909450531,1.5496150255203247,0.04738593101501465,0.03154374468470737,81,211,0.38388625592417064,9.0,1
268,1.57867431640625,1.5913431644439697,0.012668848037719727,0.00802499154262517,36,94,0.3829787234042553,9.797958971132712,1
269,1.5144248008728027,1.5538527965545654,0.039427995681762695,0.02603496433698082,62,223,0.27802690582959644,11.0,1
270,1.5239897966384888,1.5666553974151611,0.04266560077667236,0.027995988471039106,44,133,0.3308270676691729,8.916079783099615,1
271,1.7196844816207886,1.728502631187439,0.00881814956665039,0.005127771786565961,28,98,0.2857142857142857,5.196152422706632,1
